-Cp    Points_0    Points_1    Points_2
-0.0568757    2.70763    19.7949    0
-0.0599264    2.77656    19.7891    0
-0.0590261    2.84527    19.7833    0
-0.0560692    2.91379    19.7773    0
-0.0605314    2.98213    19.7711    0
-0.0530053    3.05031    19.7648    0
-0.0585691    3.11835    19.7583    0
-0.0526554    3.18628    19.7517    0
-0.0546177    3.2541    19.7449    0
-0.0526827    3.32184    19.738    0
-0.0502904    3.38953    19.7309    0
-0.0512578    3.45718    19.7237    0
-0.0462451    3.52481    19.7164    0
-0.0480459    3.59244    19.7088    0
-0.0433825    3.6601    19.7012    0
-0.044619    3.7278    19.6933    0
-0.0417563    3.79558    19.6854    0
-0.0424148    3.86345    19.6773    0
-0.0401436    3.93143    19.669    0
-0.0405602    3.99956    19.6605    0
-0.037711    4.06785    19.6519    0
-0.0376706    4.13635    19.6431    0
-0.0350771    4.20506    19.6342    0
-0.0350771    4.27402    19.6251    0
-0.0341633    4.34326    19.6159    0
-0.0354533    4.41282    19.6064    0
-0.0363402    4.48272    19.5968    0
-0.0389341    4.553    19.587    0
-0.0407217    4.62369    19.577    0
-0.042509    4.69483    19.5668    0
-0.0437051    4.76647    19.5565    0
-0.0426705    4.83864    19.5459    0
-0.0422671    4.9114    19.5352    0
-0.0388668    4.98478    19.5242    0
-0.038141    5.05884    19.513    0
-0.0354668    5.13364    19.5015    0
-0.036703    5.20924    19.4899    0
-0.0379129    5.28569    19.4779    0
-0.0407217    5.36307    19.4658    0
-0.0447667    5.44146    19.4533    0
-0.0460839    5.52092    19.4406    0
-0.0478312    5.60156    19.4276    0
-0.046877    5.68348    19.4143    0
-0.0442425    5.76677    19.4007    0
-0.0427375    5.85155    19.3867    0
-0.0395656    5.93797    19.3724    0
-0.0383698    6.02615    19.3577    0
-0.036851    6.11627    19.3426    0
-0.0355341    6.20851    19.327    0
-0.0332357    6.30308    19.311    0
-0.0294592    6.40022    19.2945    0
-0.0237612    6.50019    19.2775    0
-0.018842    6.6033    19.2599    0
-0.0141113    6.70992    19.2417    0
-0.0112083    6.82048    19.2228    0
-0.0113025    6.93547    19.2031    0
-0.0108994    7.0555    19.1826    0
-0.0123913    7.1813    19.1612    0
-0.00542825    7.31376    19.1388    0
-0.00877473    7.45399    19.1152    0
-0.00180077    7.60341    19.0903    0
-0.00232498    7.76387    19.0638    0
-0.00205358    7.93779    19.0355    0
-0.0004409    8.12856    19.0051    0
-0.00672916    8.34097    18.9721    0
-0.00233427    8.58226    18.9358    0
-0.00492936    8.86393    18.8954    0
0.00955688    9.20602    18.8492    0
-0.00100933    9.64735    18.7949    0
0.00336923    10.2753    18.7287    0
0.0141988    11.3161    18.6473    0
0.0201337    13.1862    18.5745    0
0.0238067    16.269    18.5594    0
0.00739308    20.823    18.5683    0
-0.000134256    26.9997    18.5691    0
-0.000389632    26.9997    18.0877    0
-0.00063155    26.9998    17.6178    0
-0.000873468    26.9998    17.1591    0
-0.00110193    26.9999    16.7115    0
-0.00131693    26.9999    16.2747    0
-0.00146497    27    15.8483    0
-0.00159922    27    15.4322    0
-0.00176039    27    15.0261    0
-0.00184114    27.0001    14.6298    0
-0.00192189    27.0001    14.2429    0
-0.00202955    27.0001    13.8654    0
-0.00209684    27.0001    13.4969    0
-0.0021638    27.0002    13.1373    0
-0.00225769    27.0002    12.7863    0
-0.00223077    27.0002    12.4438    0
-0.0022846    27.0002    12.1095    0
-0.0022846    27.0002    11.7832    0
-0.00224423    27.0002    11.4647    0
-0.00224423    27.0002    11.1539    0
-0.00216348    27.0003    10.8506    0
-0.00209652    27.0003    10.5546    0
-0.00204301    27.0003    10.2657    0
-0.00180077    27.0003    9.98367    0
-0.00193534    27.0003    9.70846    0
-0.00180077    27.0003    9.43986    0
-0.00143805    27.0003    9.17771    0
-0.00142459    27.0003    8.92187    0
-0.00159922    27.0003    8.67216    0
-0.00120927    27.0003    8.42846    0
-0.000819637    27.0003    8.19062    0
-0.00110225    27.0003    7.95848    0
-0.00098113    27.0003    7.73193    0
-0.000631871    27.0003    7.51082    0
-0.000846553    27.0003    7.29502    0
-0.000299914    27.0003    7.0844    0
-0.000393798    27.0003    6.87885    0
-0.000561698    27.0003    6.67823    0
-0.000225897    27.0003    6.48243    0
-0.00040309    27.0003    6.29134    0
-1.34577e-05    27.0003    6.10484    0
-5.38308e-05    27.0003    5.92282    0
-2.01865e-05    27.0003    5.74517    0
-0.000100933    27.0003    5.57179    0
-0.00011439    27.0003    5.40257    0
-0.000100933    27.0003    5.23742    0
6.18413e-05    27.0003    5.07624    0
0.000115672    27.0002    4.91893    0
0.000173348    27.0002    4.7654    0
-1.47394e-05    27.0002    4.61556    0
-0.000126246    27.0002    4.46932    0
8.01053e-06    27.0002    4.32659    0
-0.000295749    27.0002    4.18729    0
-0.000188408    27.0002    4.05134    0
-0.000470378    27.0002    3.91865    0
-0.000192253    27.0002    3.78916    0
-0.000447628    27.0002    3.66277    0
-0.000486399    27.0002    3.53942    0
-0.000594061    27.0002    3.41903    0
-0.00104842    27.0002    3.30154    0
-0.00103496    27.0002    3.18686    0
-0.00137076    27.0002    3.07495    0
-0.00138422    27.0002    2.96572    0
-0.00167997    27.0002    2.85912    0
-0.00155917    27.0002    2.75507    0
-0.00200263    27.0002    2.65353    0
-0.00205646    27.0002    2.55443    0
-0.00232498    27.0002    2.4577    0
-0.00258067    27.0002    2.3633    0
-0.00292993    27.0002    2.27117    0
-0.00322536    27.0002    2.18126    0
-0.00333302    27.0002    2.0935    0
-0.00383031    27.0002    2.00785    0
-0.00395143    27.0002    1.92426    0
-0.00415266    27.0002    1.84268    0
-0.00409883    27.0002    1.76305    0
-0.00447532    27.0002    1.68534    0
-0.00458266    27.0002    1.6095    0
-0.00487841    27.0001    1.53548    0
-0.00483836    27.0001    1.46324    0
-0.00506682    27.0001    1.39273    0
