-Cp    Points_0    Points_1    Points_2
-0.0143936    27    -1.69599    0
-0.0140844    27    -1.70351    0
-0.0133991    27    -1.71122    0
-0.012969    27    -1.71913    0
-0.0124855    27    -1.72722    0
-0.0124452    27    -1.73552    0
-0.0120687    27    -1.74402    0
-0.0116521    27    -1.75273    0
-0.0112756    27    -1.76165    0
-0.011316    27    -1.77079    0
-0.00977028    27    -1.78016    0
-0.0109398    27    -1.78976    0
-0.0109667    27.0001    -1.79959    0
-0.00935373    27.0001    -1.80967    0
-0.00872218    27.0001    -1.82    0
-0.00811755    27.0001    -1.83058    0
-0.00747222    27.0001    -1.84141    0
-0.00490565    27.0001    -1.85252    0
-0.00627641    27.0001    -1.8639    0
-0.00881607    27.0001    -1.87556    0
-0.00818452    27.0001    -1.88751    0
-0.00654492    27.0001    -1.89975    0
-0.00805026    27.0001    -1.91229    0
-0.00719025    27.0001    -1.92514    0
-0.0088699    27.0001    -1.93831    0
-0.0119475    27.0001    -1.9518    0
-0.00889681    27.0001    -1.96562    0
-0.0105902    27.0001    -1.97979    0
-0.00895064    27.0001    -1.9943    0
-0.00798297    27.0001    -2.00917    0
-0.00881607    27.0001    -2.02441    0
-0.00751259    27.0001    -2.04002    0
-0.00759334    27.0001    -2.05601    0
-0.00763371    27.0001    -2.0724    0
-0.0051245    27.0001    -2.08919    0
-0.00171105    27.0001    -2.1064    0
-0.00479799    27.0001    -2.12403    0
-0.00322536    27.0001    -2.14209    0
-0.00350765    27.0001    -2.1606    0
-0.00305073    27.0001    -2.17956    0
-0.00318499    27.0001    -2.19899    0
-0.0067737    27.0001    -2.2189    0
-0.00745876    27.0001    -2.2393    0
-0.00736456    27.0001    -2.2602    0
-0.00623604    27.0001    -2.28162    0
-0.00852064    27.0001    -2.30356    0
-0.00987794    27.0001    -2.32604    0
-0.0122702    27.0001    -2.34908    0
-0.0105502    27.0001    -2.37268    0
-0.0110875    27.0001    -2.39687    0
-0.00987794    27.0001    -2.42165    0
-0.00899102    27.0001    -2.44704    0
-0.00701658    27.0001    -2.47305    0
-0.00905959    27.0001    -2.49971    0
-0.0112218    27.0001    -2.52702    0
-0.0112083    27.0001    -2.555    0
-0.0151194    27.0001    -2.58367    0
-0.0132783    27.0001    -2.61305    0
-0.011961    27.0001    -2.64315    0
-0.0188151    27.0001    -2.67399    0
-0.0196751    27.0001    -2.7056    0
-0.0191644    27.0001    -2.73798    0
-0.0142578    27.0001    -2.77115    0
-0.0131559    27.0001    -2.80514    0
-0.0159256    27.0001    -2.83997    0
-0.0170817    27.0001    -2.87566    0
-0.0176059    27.0001    -2.91223    0
-0.0183044    27.0001    -2.94969    0
-0.0191913    27.0001    -2.98808    0
-0.0214628    27.0001    -3.02741    0
-0.0210193    27.0001    -3.06772    0
-0.022484    27.0001    -3.10901    0
-0.0181743    27.0001    -3.15132    0
-0.0197466    27.0001    -3.19467    0
-0.015857    27.0001    -3.23909    0
-0.0181954    27.0001    -3.2846    0
-0.0171272    27.0001    -3.33123    0
-0.0211725    27.0001    -3.37901    0
-0.0180935    27.0001    -3.42797    0
-0.0182147    27.0001    -3.47813    0
-0.0170224    27.0001    -3.52953    0
-0.0185139    27.0001    -3.58219    0
-0.0101574    27.0001    -3.63615    0
-0.0136653    27.0001    -3.69144    0
-0.00705183    27.0001    -3.74808    0
-0.00633953    27.0001    -3.80613    0
-0.0081121    27.0001    -3.86559    0
-0.00703709    27.0001    -3.92653    0
-0.00392163    27.0001    -3.98896    0
0.00208562    27.0001    -4.05293    0
-0.000794324    27.0001    -4.11848    0
0.00638247    27.0001    -4.18564    0
-0.00243776    27.0002    -4.25445    0
-0.00496461    27.0002    -4.32496    0
-0.00346343    27.0002    -4.3972    0
-0.00159538    27.0002    -4.47122    0
-0.00624533    27.0002    -4.54707    0
-0.00838222    27.0002    -4.62478    0
-0.00973439    27.0002    -4.7044    0
-0.0121667    27.0002    -4.78598    0
-0.00828417    27.0002    -4.86957    0
-0.0101119    27.0002    -4.95522    0
-0.00914418    27.0002    -5.04298    0
-0.0124503    27.0002    -5.1329    0
-0.00559487    27.0002    -5.22503    0
-0.00860523    27.0002    -5.31943    0
-0.00303855    27.0002    -5.41615    0
-0.00489315    27.0002    -5.51525    0
-0.00426032    27.0002    -5.6168    0
-0.00197572    27.0002    -5.72084    0
-0.0062104    27.0002    -5.82744    0
0.000428724    27.0002    -5.93667    0
-0.00923422    27.0002    -6.04859    0
-0.00438272    27.0002    -6.16326    0
-0.0115416    27.0002    -6.28076    0
-0.0137192    27.0002    -6.40114    0
-0.00928388    27.0003    -6.52449    0
-0.0114477    27.0003    -6.65088    0
-0.0061633    27.0003    -6.78038    0
-0.00955015    27.0003    -6.91306    0
-0.00131437    27.0003    -7.04902    0
-0.00683811    27.0003    -7.18832    0
4.16548e-05    27.0003    -7.33104    0
0.000632992    27.0003    -7.47729    0
-0.00556924    27.0003    -7.62713    0
0.000169503    27.0003    -7.78066    0
-0.00879204    27.0003    -7.93797    0
-0.0122728    27.0003    -8.09915    0
-0.00782436    27.0003    -8.2643    0
-0.0165331    27.0003    -8.43351    0
-0.00189625    27.0004    -8.60689    0
-0.00962417    27.0004    -8.78454    0
-0.000368484    27.0004    -8.96656    0
0.00144606    27.0004    -9.15306    0
-0.00384634    27.0004    -9.34416    0
0.00444584    27.0004    -9.53995    0
-0.00700857    27.0004    -9.74057    0
-0.000893655    27.0004    -9.94613    0
-0.00989396    27.0004    -10.1567    0
-0.0204172    27.0004    -10.3725    0
0.000681376    27.0005    -10.5937    0
-0.0150694    27.0005    -10.8202    0
0.00587444    27.0005    -11.0523    0
0.0352261    27.0005    -11.2902    0
-0.0204829    27.0005    -11.5339    0
-0.0155238    27.0005    -11.7836    0
0.00426032    27.0005    -12.0394    0
-0.0404525    27.0005    -12.3016    0
-0.00252107    27.0006    -12.5702    0
-0.0229088    27.0006    -12.8454    0
0.014008    27.0006    -13.1274    0
0.0303637    27.0006    -13.4163    0
-0.0504477    27.0006    -13.7123    0
-0.0453809    27.0006    -14.0157    0
0.0253562    27.0007    -14.3265    0
-0.015419    27.0007    -14.6449    0
-0.0105473    27.0007    -14.9712    0
0.0461942    27.0007    -15.3055    0
-0.039399    27.0007    -15.648    0
-0.0349775    27.0007    -15.999    0
0.0644407    27.0008    -16.3586    0
0.0184779    27.0008    -16.7271    0
-0.0519515    27.0008    -17.1046    0
-0.0292791    27.0008    -17.4915    0
0.0251305    27.0008    -17.8878    0
-0.0518236    27.0009    -18.2939    0
0.00822761    27.0009    -18.7101    0
0.0421891    27.0009    -19.1364    0
0.00644287    27.0009    -19.5733    0
-0.0523549    27.0009    -20.0209    0
-0.00458971    27.001    -20.4795    0
-0.0110001    27.001    -20.9494    0
-0.17646    27.001    -21.4309    0
