-Cp        Points_0        Points_1        Points_2
0.144323        27        -1.43394        0
0.144377        27        -1.43501        0
0.144524        27        -1.43611        0
0.144473        27        -1.43724        0
0.144564        27        -1.4384        0
0.144564        27        -1.43959        0
0.144533        27        -1.4408        0
0.144513        27        -1.44205        0
0.144637        27        -1.44332        0
0.144666        27        -1.44463        0
0.144931        27        -1.44597        0
0.145045        27        -1.44734        0
0.145243        27        -1.44874        0
0.145308        27        -1.45018        0
0.145448        27        -1.45166        0
0.145495        27        -1.45317        0
0.145757        27        -1.45472        0
0.145657        27        -1.45631        0
0.14574        27        -1.45793        0
0.145712        27        -1.4596        0
0.145632        27        -1.46131        0
0.14556        27        -1.46306        0
0.145837        27        -1.46485        0
0.145752        27        -1.46669        0
0.146056        27        -1.46857        0
0.146067        27        -1.4705        0
0.146267        27        -1.47247        0
0.146277        27        -1.4745        0
0.146388        27        -1.47657        0
0.146381        27        -1.4787        0
0.146587        27        -1.48087        0
0.146452        27        -1.4831        0
0.146972        27        -1.48539        0
0.146921        27        -1.48773        0
0.14715        27        -1.49013        0
0.147158        27        -1.49259        0
0.147373        27        -1.49511        0
0.147389        27        -1.49769        0
0.147634        27        -1.50034        0
0.147642        27        -1.50305        0
0.147885        27        -1.50583        0
0.148078        27        -1.50867        0
0.148195        27        -1.51159        0
0.148202        27        -1.51457        0
0.148242        27        -1.51764        0
0.147717        27        -1.52077        0
0.148659        27        -1.52398        0
0.148499        27        -1.52728        0
0.148877        27        -1.53065        0
0.148835        27        -1.53411        0
0.149085        27        -1.53765        0
0.149211        27        -1.54128        0
0.14928        27        -1.54499        0
0.14964        27        -1.5488        0
0.149477        27        -1.55271        0
0.149593        27        -1.55671        0
0.149723        27        -1.5608        0
0.149867        27        -1.565        0
0.150019        27        -1.56931        0
0.1502        27        -1.57371        0
0.14992        27        -1.57823        0
0.150535        27        -1.58286        0
0.149789        27        -1.5876        0
0.148981        27        -1.59246        0
0.149335        27        -1.59744        0
0.149635        27        -1.60254        0
0.148763        27        -1.60776        0
0.149348        27        -1.61312        0
0.149468        27        -1.6186        0
0.149209        27        -1.62423        0
0.148225        27        -1.62999        0
0.148515        27        -1.63589        0
0.146948        27        -1.64193        0
0.147721        27        -1.64813        0
0.14757        27        -1.65448        0
0.146518        27        -1.66098        0
0.146161        27        -1.66765        0
0.145544        27        -1.67448        0
0.145873        27        -1.68147        0
0.145065        27        -1.68864        0
0.145584        27        -1.69599        0
0.145053        27        -1.70351        0
0.14501        27        -1.71122        0
0.144418        27        -1.71913        0
